subEventName,playerId,matchId,teamId,eventSec,eventMin
Foul,8958,2499730,1627,4635.115057,77.3
Foul,8958,2499730,1627,4789.537112,79.8
Foul,8686,2499730,1627,4953.625103,82.6
Foul,9123,2499730,1646,5505.696406,91.8
Foul,9123,2499730,1646,5560.473198,92.7
Foul,16122,2499731,1673,121.61798700000004,2.0
Foul,134294,2499731,1613,278.355544,4.6
Foul,37726,2499731,1613,596.480857,9.9
Foul,12536,2499731,1613,1228.061271,20.5
Foul,303357,2499731,1673,1423.280756,23.7
Foul,303357,2499731,1673,1693.591651,28.2
Foul,134294,2499731,1613,1811.66572,30.2
Foul,173,2499731,1673,1987.517374,33.1
Foul,173,2499731,1673,2156.330295,35.9
Foul,9227,2499731,1613,2432.082918,40.5
Foul,134294,2499731,1613,3168.03856,52.8
Foul,339789,2499731,1613,3230.046488,53.8
Foul,16122,2499731,1673,3265.640683,54.4
Foul,173,2499731,1673,3475.789125,57.9
Foul,14796,2499731,1673,3718.905552,62.0
Foul,3327,2499731,1613,3800.8388189999996,63.3
Foul,303357,2499731,1673,3921.050231,65.4
Foul,279709,2499731,1673,4604.067742,76.7
Foul,214654,2499731,1673,4723.559418,78.7
Foul,9227,2499731,1613,4920.099816,82.0
Foul,214654,2499731,1673,5252.45657,87.5
Foul,279709,2499731,1673,5329.864335,88.8
Foul,8833,2499731,1613,5424.422261,90.4
Foul,9097,2499732,1651,268.880776,4.5
Foul,8416,2499732,1651,784.341758,13.1
Foul,14853,2499732,1631,1448.296921,24.1
Hand foul,8488,2499732,1631,1542.357321,25.7
Foul,265366,2499732,1631,1913.541701,31.9
Foul,8086,2499732,1651,2289.610069,38.2
Foul,247248,2499732,1651,2374.108093,39.6
Foul,14763,2499732,1631,2689.033265,44.8
Foul,8488,2499732,1631,2949.523107,49.2
Foul,466,2499732,1651,3011.222785,50.2
Foul,3278,2499732,1651,3146.427441,52.4
Foul,265366,2499732,1631,3372.565993,56.2
Foul,64966,2499732,1651,3402.794183,56.7
Foul,192748,2499732,1631,3441.490554,57.4
Foul,3278,2499732,1651,3925.0732909999997,65.4
Foul,8086,2499732,1651,4482.360826,74.7
Foul,8242,2499732,1651,4657.239691,77.6
Foul,149019,2499732,1631,4869.181004,81.2
Foul,127537,2499733,1628,177.08356099999995,3.0
Foul,8554,2499733,1628,277.856594,4.6
Foul,8319,2499733,1612,451.37572,7.5
Foul,8221,2499733,1628,834.840287,13.9
Foul,8142,2499733,1628,891.764052,14.9
Foul,8319,2499733,1612,1038.746839,17.3
Foul,15808,2499733,1612,1275.323619,21.3
Foul,38031,2499733,1628,1683.302447,28.1
Foul,15808,2499733,1612,1938.483489,32.3
Foul,8142,2499733,1628,2186.306029,36.4
Foul,8471,2499733,1628,2481.966569,41.4
Foul,74,2499733,1612,2738.374199,45.6
Foul,397168,2499733,1628,3049.296681,50.8
Out of game foul,454,2499733,1628,3739.021731,62.3
Foul,120353,2499733,1612,3797.08994,63.3
Foul,7964,2499733,1612,4125.145453,68.8
Foul,38031,2499733,1628,4227.052557,70.5
Foul,38031,2499733,1628,4551.334101,75.9
Foul,286831,2499733,1612,4625.548958,77.1
Foul,8319,2499733,1612,5011.0870620000005,83.5
Foul,7964,2499733,1612,5077.270643,84.6
Foul,15808,2499733,1612,5135.526439,85.6
Foul,8186,2499733,1628,5160.872231,86.0
